"t","x","exp","diff","y"
8.203165222045829,0.02257214478250602,"5,5,5,5",0.02947395410406524,0.05204609888657126
8.27040041535913,0.031123195911955018,"5,5,5,5",0.006399250535788499,0.03752244644774352
8.338422139025923,0.04325704060557676,"5,5,5,5",-0.016214724498052613,0.027042316107524146
8.407196364461347,0.06052606465617835,"5,5,5,5",-0.04100986427219658,0.01951620038398177
8.476736060183748,0.0851954421906208,"5,5,5,5",-0.07106024221326489,0.0141351999773559
8.547104413190223,0.12060232903074422,"5,5,5,5",-0.11029662398089948,0.010305705049844734
8.618146932463612,0.17149012198762298,"5,5,5,5",-0.1638847609284299,0.007605361059193081
8.689362188517878,0.24425528228853674,"5,5,5,5",-0.23852339429545805,0.005731887993078695
8.760862830152758,0.34858310465701803,"5,5,5,5",-0.3441308347991015,0.004452269857916529
8.83248228979785,0.49795276915009967,"5,5,5,5",-0.4943369977663591,0.0036157713837406025
8.904054629984701,0.7113279507244412,"5,5,5,5",-0.7081962671666243,0.003131683557816888
8.974657445732971,1.0113550344586892,"5,5,5,5",-1.0083820653053561,0.0029729691533330518
9.038876457199617,1.3929030695841609,"5,5,5,5",-1.3897409165735577,0.0031621530106032384
9.089293720563784,1.790720682797901,"5,5,5,5",-1.7870573509524827,0.0036633318454182312
9.131320716092599,2.2075885145521705,"5,5,5,5",-2.203076142961938,0.004512371590232322
9.17030823002308,2.6800332582409325,"5,5,5,5",-2.6740629287400073,0.005970329500925316
9.200679892883212,3.1162878093083095,"5,5,5,5",-3.1083294329844917,0.00795837632381774
9.230047389193878,3.604171986414867,"5,5,5,5",-3.59292701373521,0.011244972679657362
9.255589065763957,4.0880915750588604,"5,5,5,5",-4.071928372583158,0.016163202475702323
9.27897982601871,4.584733948189586,"5,5,5,5",-4.560869869413621,0.023864078775965157
9.299985376788916,5.076839053161598,"5,5,5,5",-5.04117064975346,0.03566840340813814
9.319144352431648,5.563733872368868,"5,5,5,5",-5.509799156494297,0.053934715874570785
9.33656958846593,6.035046236328801,"5,5,5,5",-5.9531316590999275,0.08191457722887399
9.35258857975833,6.4853514699393395,"5,5,5,5",-6.3605352197481135,0.12481625019122577
9.367407790473253,6.904469066932437,"5,5,5,5",-6.714136241493151,0.19033282543928634
9.38126383695341,7.2796428524538435,"5,5,5,5",-6.989339870498521,0.29030298195532267
9.394376692814078,7.591348843764087,"5,5,5,5",-7.14854711403222,0.442801729731867
9.407004732542172,7.809837618069057,"5,5,5,5",-7.13350353090714,0.6763340871619172
9.419504070918123,7.886351816970568,"5,5,5,5",-6.847873046856735,1.0384787701138323
9.43261642233219,7.727272794280448,"5,5,5,5",-6.1022012342373495,1.625071560043098
9.445503660830596,7.233799305242769,"5,5,5,5",-4.761657661788568,2.472141643454201
9.456715210267323,6.488805593347923,"5,5,5,5",-3.0504398063576126,3.4383657869903104
9.46801827537136,5.4792092935956465,"5,5,5,5",-0.9177203572361412,4.561488936359505
9.479834044293517,4.285829405992287,"5,5,5,5",1.452996279280053,5.73882568527234
