"t","x","exp","diff","y"
7.361079933160862,5.013707269764334,"plot3",-2.7577741728697776,2.255933096894556
7.419459929652472,5.736188265290583,"plot3",-2.5175351921342357,3.218653073156347
7.477810615534261,6.096172023952546,"plot3",-1.270693512802744,4.825478511149802
7.523740827011524,5.9016488739022,"plot3",0.7722864725535832,6.673935346455783
7.565949555203664,5.267520322668114,"plot3",3.4869856817037235,8.754506004371837
7.6069164377833935,4.325541818269466,"plot3",6.517686497020884,10.84322831529035
7.652343754578646,3.166936455359348,"plot3",9.611998754912527,12.778935210271875
7.691306568668431,2.286092073033869,"plot3",11.565212812237228,13.851304885271096
7.728973429682626,1.6206198305501722,"plot3",12.711367759815502,14.331987590365674
7.766600702183803,1.1388334708216026,"plot3",13.21923294798291,14.358066418804512
7.807711858582365,0.7797862612763353,"plot3",13.240005143589247,14.019791404865583
7.8497245038759464,0.5401773108600768,"plot3",12.889692929854558,13.429870240714635
7.888657832675075,0.39403498123228414,"plot3",12.36969819131789,12.763733172550173
7.928517265034949,0.2934073967934118,"plot3",11.73462683945265,12.028034236246063
7.96831986842298,0.22514355562152616,"plot3",11.05434027334716,11.279483828968687
8.009349872760913,0.17675508355661274,"plot3",10.342424625113836,10.519179708670448
8.051614505667722,0.14224872644969477,"plot3",9.621887916709758,9.764136643159453
8.095574937085933,0.11729456124053203,"plot3",8.90142657646373,9.018721137704263
8.141710584432557,0.09912650851058534,"plot3",8.186157809869739,8.285284318380324
8.190548179142473,0.08595029255155293,"plot3",7.479209292766267,7.56515958531782
8.242674929355186,0.07660963882497235,"plot3",6.7828506883409165,6.8594603271658885
8.298752149257854,0.07039445895083447,"plot3",6.099202233261235,6.169596692212069
8.359505813897933,0.06694293952051246,"plot3",5.430931209606095,5.497874149126607
8.425666463238203,0.06621010754901553,"plot3",4.782069143194262,4.8482792507432775
8.497790908677908,0.06848887355360105,"plot3",4.159108494379356,4.227597367932957
8.57636611162381,0.07450767848319885,"plot3",3.568734149044837,3.643241827528036
8.660688265571348,0.08549462544104519,"plot3",3.023487863413959,3.108982488855004
8.749292029003728,0.10329013341607009,"plot3",2.5334767844127604,2.6367669178288304
8.840499743934,0.1305955607318478,"plot3",2.1016685092279905,2.232264069959838
8.933016558160299,0.1714537371073525,"plot3",1.7226753179510055,1.894129055058358
9.025987832305779,0.23191707652700067,"plot3",1.3852425025735369,1.6171595791005375
9.118941539375056,0.32102703242752767,"plot3",1.0739947349515067,1.3950217673790344
9.211700791178115,0.4522653216668915,"plot3",0.7698655816035063,1.2221309032703978
9.304348775245076,0.6457956392667804,"plot3",0.4491752899151956,1.094970929181976
9.397226193634673,0.931950484714586,"plot3",0.08173486067903857,1.0136853453936245
9.490822568579304,1.355794768882671,"plot3",-0.370572182937958,0.985222585944713
9.583986639589686,1.9680286027494862,"plot3",-0.9391359024366541,1.028892700312832
9.666236672405477,2.715415699945317,"plot3",-1.5527465981199884,1.1626691018253286
9.740366854616523,3.5785101474643115,"plot3",-2.1583553093685777,1.4201548380957338
9.806470367323042,4.4758801788330045,"plot3",-2.6221709785423366,1.8537092002906677
9.866995082725763,5.310586261785659,"plot3",-2.748335200852026,2.5622510609336326
9.92501703404682,5.931279538990383,"plot3",-2.2017585309553613,3.7295210080350216
9.976991288620141,6.086532858699968,"plot3",-0.6989763842695496,5.3875564744304185
10.022104550032825,5.730327563681477,"plot3",1.6330312758252905,7.363358839506768
10.063474584754736,4.97753179033369,"plot3",4.490049894136466,9.467581684470156
10.105521416234762,3.9452153401291294,"plot3",7.596346877209767,11.541562217338896
10.150584681800785,2.819600271410916,"plot3",10.427949801225852,13.247550072636768
10.185786931194778,2.0768896884525017,"plot3",11.964149138022162,14.041038826474663
10.222927016166333,1.473147904221706,"plot3",12.905225171015854,14.37837307523756
10.259779654304731,1.0429643588759865,"plot3",13.265599116780118,14.308563475656104
10.302187307528527,0.7084455085167705,"plot3",13.178768664832717,13.887214173349488
10.341550415991385,0.5049319115871367,"plot3",12.793571849731341,13.298503761318479
10.380780300908057,0.36949945522405114,"plot3",12.242543658060306,12.612043113284358
10.419884284639284,0.2782858419472136,"plot3",11.60662714247172,11.884912984418932
10.459739870281428,0.21469081213086424,"plot3",10.921218339553754,11.135909151684618
10.500641871847982,0.1696486230800465,"plot3",10.212379037162798,10.382027660242844
10.543002798567178,0.1372447078414131,"plot3",9.494285619606302,9.631530327447715
10.587121690889546,0.11374093340199079,"plot3",8.777460302945958,8.891201236347948
10.63355315080567,0.09658072557024587,"plot3",8.065395946572094,8.16197667214234
10.682785207434975,0.08414766355016146,"plot3",7.361765572527074,7.445913236077235
10.735433092170254,0.07538137852806415,"plot3",6.668549590251593,6.743930968779657
10.792154182783309,0.06964640695419415,"plot3",5.9881569960953716,6.057803403049566
10.853684619983865,0.06663802113764901,"plot3",5.323404206631377,5.390042227769026
10.920736913892865,0.06636686258797747,"plot3",4.678737905839426,4.745104768427403
10.993811111349608,0.06918659059411822,"plot3",4.0611784884111755,4.130365079005293
11.073377759748277,0.07591027994414208,"plot3",3.4773038240030116,3.5532141039471536
11.158456999770289,0.08784599821372134,"plot3",2.9407130715466145,3.0285590697603357
11.247568681420743,0.1069577214638427,"plot3",2.4601961284945997,2.5671538499584425
11.339037271892838,0.13611776678797646,"plot3",2.0375303470142274,2.1736481138022037
11.431658950362541,0.17964424406975327,"plot3",1.666139867833179,1.8457841119029321
11.524636747307733,0.24398826497267037,"plot3",1.3340784274149113,1.5780666923875817
11.61755441815011,0.338790038384441,"plot3",1.0253847415361088,1.3641747799205497
11.710275449879187,0.4784208115085984,"plot3",0.7203616310159302,1.1987824425245286
11.802924280514715,0.6843964079840363,"plot3",0.39443843568907155,1.078834843673108
11.895881255670556,0.9891013520877256,"plot3",0.01618786874749434,1.00528922083522
11.989595595132753,1.440121691073852,"plot3",-0.4534397031456293,0.9866819879282226
12.082065738859873,2.083108548080218,"plot3",-1.0387563392770496,1.0443522088031683
12.162606014106045,2.8496672336821747,"plot3",-1.6546050257383924,1.1950622079437823
12.23553290905039,3.7266907108006553,"plot3",-2.248908629926558,1.477782080874097
12.300523119190679,4.6212385671404785,"plot3",-2.672952181326191,1.9482863858142878
12.36040761321321,5.433241517432689,"plot3",-2.716310462545355,2.7169310548873344
12.418308694636734,5.996403810393155,"plot3",-2.010993559597857,3.985410250795298
